Simpson,Shannon,Chao1,ACE,MAP,MAT,LAT,LON,Altitude,pH,SOC,N,BD,NDVI,AI,Acidobacteria,Actinobacteria,Proteobacteria,Verrucomicrobia,chemoheterotrophy,aerobic_chemoheterotrophy,xylanolysis
0.98839925,7.111068174,769.6296296,786.4744191,791.34375,-1.460878922,29.83,101.875,4376,5.353125,94.23500214,7.900000095,1.074375,0.086347826,1.126388432,0.033520206,0.022307872,0.024643775,0,0.136835675,0.131337813,
0.993980609,7.765395151,507.9649123,530.6905241,791.34375,-1.460878922,29.83,101.875,4376,5.353125,94.23500214,7.900000095,1.074375,0.086347826,1.126388432,0.079225352,0.544014085,0.288732394,0.003521127,0.466992665,0.454767726,
0.991357657,7.330549678,418.875,431.1040938,791.34375,-1.460878922,29.83,101.875,4376,5.353125,94.23500214,7.900000095,1.074375,0.086347826,1.126388432,0.109756098,0.548780488,0.245934959,0.010162602,0.436781609,0.408045977,
0.988174627,6.886477743,291.516129,289.4292809,791.34375,-1.460878922,29.83,101.875,4376,5.353125,94.23500214,7.900000095,1.074375,0.086347826,1.126388432,0.035663338,0.711840228,0.171184023,0.001426534,0.488752556,0.478527607,
0.991390886,7.505209644,408.0535714,436.2402121,308.476343,7.773604163,37.7,107.2167,1584,8.263636364,7.974000023,1.550000012,1.358417355,0.229399994,0.218000786,0.043993232,0.411167513,0.429780034,0.003384095,0.397670549,0.384359401,
0.989877256,7.108338784,327.75,350.0417714,308.476343,7.773604163,37.7,107.2167,1584,8.263636364,7.974000023,1.550000012,1.358417355,0.229399994,0.218000786,0.050699301,0.664335664,0.194055944,0,0.450402145,0.442359249,
0.994867272,7.998928936,436.7619048,429.8427473,308.476343,7.773604163,37.7,107.2167,1584,8.263636364,7.974000023,1.550000012,1.358417355,0.229399994,0.218000786,0.167732765,0.296375267,0.412935323,0.007818053,0.478980014,0.368022054,
0.995150031,8.004592479,415.6595745,392.2525099,308.476343,7.773604163,37.7,107.2167,1584,8.263636364,7.974000023,1.550000012,1.358417355,0.229399994,0.218000786,0.11369509,0.36369509,0.473514212,0.001937984,0.461192351,0.304836895,
0.992939778,7.699519484,443.0185185,430.5853936,308.476343,7.773604163,37.7,107.2167,1584,8.263636364,7.974000023,1.550000012,1.358417355,0.229399994,0.218000786,0.078431373,0.229946524,0.538324421,0,0.479744136,0.322672353,
0.993902894,7.989947283,516.1219512,453.0911896,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.125965251,0.383204633,0.396235521,0.001930502,0.476780186,0.302373581,
0.994833276,7.986780597,514.5964912,490.7415333,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.045454545,0.35915493,0.553777209,0.00128041,0.476190476,0.318903319,
0.995632687,8.196991051,536.2,498.7688048,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.092215569,0.357285429,0.456287425,0.005988024,0.485276796,0.221436985,
0.994602939,7.923262336,433.5283019,413.0771436,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.157263752,0.345557123,0.365303244,0.004231312,0.486657303,0.371488764,
0.994830031,7.992511848,435.637931,421.4232207,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.090715804,0.340184266,0.515946137,0.001417434,0.445975744,0.328555678,
0.993454099,7.738712525,419.0535714,409.8545752,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.117890383,0.267838676,0.508790072,0.001034126,0.470588235,0.362745098,
0.994651739,7.99427333,432.9491525,426.4966413,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.12849162,0.428643982,0.361604876,0.002031488,0.465669989,0.301218162,
0.993733445,7.832902993,573.0163934,623.7534824,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.159309021,0.353166987,0.347408829,0.005758157,0.410204082,0.379591837,
0.992992124,7.672977961,650.3333333,743.4948037,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.172489083,0.375545852,0.34279476,0.002183406,0.401221996,0.366598778,
0.993956723,7.843132582,540.3787879,606.1779743,816.3787603,10.55366163,28.6828,101.2024,2546,6.250256198,74.17399577,5.926529714,1.01078595,0.562852144,0.622978933,0.148409894,0.406360424,0.346289753,0.001766784,0.4,0.375806452,
0.99169392,7.810709569,509.7951807,563.808658,224.4328228,3.435046499,41.7786,111.8947,1439,8.148522727,12.73340138,2.205875242,1.408818182,0.189569563,0.1555151,0.132921175,0.374034003,0.367851623,0,0.370417193,0.341340076,
0.995336502,8.139589157,659.5416667,655.7214652,224.4328228,3.435046499,41.7786,111.8947,1439,8.148522727,12.73340138,2.205875242,1.408818182,0.189569563,0.1555151,0.107266436,0.325259516,0.470588235,0,0.431271478,0.396907216,
0.995749377,8.153619618,718.296875,715.9844526,224.4328228,3.435046499,41.7786,111.8947,1439,8.148522727,12.73340138,2.205875242,1.408818182,0.189569563,0.1555151,0.124528302,0.343396226,0.464150943,0.001886792,0.441176471,0.415441176,
0.995181132,8.101209677,509.5670103,566.5406932,224.4328228,3.435046499,41.7786,111.8947,1439,8.148522727,12.73340138,2.205875242,1.408818182,0.189569563,0.1555151,0.067880795,0.374172185,0.466887417,0,0.447322971,0.404145078,
0.995187021,8.072331588,548.6582278,577.4485503,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.071332436,0.290713324,0.597577389,0.001345895,0.41089566,0.363804247,
0.995148271,8.017507532,509.1375,555.3740588,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.079416532,0.303079417,0.56726094,0.001620746,0.412249706,0.378091873,
0.994892334,7.975151081,593.0163934,587.5644323,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.104452055,0.292808219,0.559931507,0.001712329,0.431192661,0.373525557,
0.995382396,8.05121566,610.5,600.2030814,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.112478032,0.298769772,0.520210896,0.003514938,0.422580645,0.385483871,
0.995345075,8.129305221,809.2830189,726.3943081,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.093922652,0.298342541,0.566298343,0.001381215,0.424673784,0.381969158,
0.995623477,8.10015781,504,533.1632609,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.097807757,0.338954469,0.521079258,0,0.438985737,0.391442155,
0.994884545,8.013724087,526.8333333,518.3576736,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.152777778,0.263117284,0.436728395,0.000771605,0.268975682,0.244657332,
0.992945994,7.644035531,418.0169492,426.9417089,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.195652174,0.245746692,0.438563327,0,0.280829016,0.232124352,
0.975277043,6.948921284,431.1162791,415.3100055,431.4391787,0.187639076,36.915,100.715,3305,8.017962293,30.62200026,2.730000019,1.095716684,0.209204346,0.368836543,0.122175732,0.232635983,0.506276151,0,0.370521173,0.332247557,
0.992886386,7.886346753,579.4657534,592.6107774,406.8842975,1.394502107,42.43,116.99,1411,7.512086777,32.20299997,4.718999901,1.298507231,0.335608691,0.354120363,0.187800963,0.080256822,0.420545746,0.059390048,0.352990033,0.341362126,
0.993089754,7.887475973,585.8873239,583.7928681,406.8842975,1.394502107,42.43,116.99,1411,7.512086777,32.20299997,4.718999901,1.298507231,0.335608691,0.354120363,0.136695906,0.121345029,0.437865497,0.058479532,0.384680851,0.336170213,
0.994475692,8.039657264,568.987013,577.2418991,406.8842975,1.394502107,42.43,116.99,1411,7.512086777,32.20299997,4.718999901,1.298507231,0.335608691,0.354120363,0.195525292,0.162451362,0.379377432,0.112840467,0.354253835,0.340306834,
0.994150943,7.958559392,551.4776119,531.6635573,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.2,0.087735849,0.383018868,0.096226415,0.371523915,0.349276974,
0.993785984,7.941395947,557.6585366,624.1923384,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.219705549,0.148357871,0.37599094,0.08380521,0.321917808,0.297260274,
0.993526819,7.974384745,612.2328767,635.6405262,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.172699069,0.15098242,0.38262668,0.05377456,0.336585366,0.301219512,
0.990508156,7.669540024,460.1923077,505.4177322,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.195214106,0.207808564,0.335012594,0.065491184,0.326332795,0.306946688,
0.994016724,7.893140524,496.4864865,535.3842629,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.203431373,0.166666667,0.329656863,0.069852941,0.366666667,0.285714286,
0.990307627,7.227366476,345.3529412,369.3132203,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.046701693,0.389375365,0.228254524,0.001167542,0.449605609,0.403155127,
0.990090275,7.228210165,358.3191489,371.9594598,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.041993281,0.400895857,0.279395297,0.001679731,0.472310969,0.455804047,
0.990779192,7.368179053,422.8,419.5173531,272.2386364,1.803910218,44.225,116.35,1036,7.867045455,25.4000001,3.400000095,1.337693698,0.235004351,0.213478643,0.071056063,0.456323338,0.279009126,0.00065189,0.436213992,0.414266118,
0.991390672,7.325727295,416.53125,393.7134436,29.65988636,3.392930734,36.1339,80.5856,3206,7.906886364,22.24404453,3.187049629,1.254540909,0.263352185,0.022568487,0.137737962,0.349384099,0.267077268,0.003919373,0.448016416,0.426128591,
0.98154447,6.80066497,485.7169811,541.8802737,29.65988636,3.392930734,36.1339,80.5856,3206,7.906886364,22.24404453,3.187049629,1.254540909,0.263352185,0.022568487,0.084126984,0.650793651,0.196825397,0,0.42781155,0.426291793,
0.995657815,8.129888104,664.6716418,663.3458815,29.65988636,3.392930734,36.1339,80.5856,3206,7.906886364,22.24404453,3.187049629,1.254540909,0.263352185,0.022568487,0.134408602,0.240143369,0.498207885,0.005376344,0.444810544,0.362438221,
0.993608473,7.7462727,502.7619048,568.6824935,29.65988636,3.392930734,36.1339,80.5856,3206,7.906886364,22.24404453,3.187049629,1.254540909,0.263352185,0.022568487,0.096283784,0.239864865,0.559121622,0.005067568,0.443181818,0.420454545,
0.985709445,7.379842335,558.9230769,607.2838054,277.6745351,1.832469163,44.155,116.3922,1109,7.853409091,25.81851988,3.289999962,1.360777118,0.235913038,0.21676605,0.088664422,0.465768799,0.374859708,0,0.385113269,0.358414239,
0.99419111,7.866593882,485.1470588,501.990998,277.6745351,1.832469163,44.155,116.3922,1109,7.853409091,25.81851988,3.289999962,1.360777118,0.235913038,0.21676605,0.091775924,0.219308701,0.576877235,0,0.41923775,0.406533575,
0.993883869,7.82984533,524.125,503.9369559,277.6745351,1.832469163,44.155,116.3922,1109,7.853409091,25.81851988,3.289999962,1.360777118,0.235913038,0.21676605,0.122994652,0.298128342,0.518716578,0,0.439320388,0.415048544,
0.995142086,8.047002335,443.21875,438.4674852,277.6745351,1.832469163,44.155,116.3922,1109,7.853409091,25.81851988,3.289999962,1.360777118,0.235913038,0.21676605,0.038117518,0.637401954,0.213430577,0,0.492129778,0.386765178,
0.99441698,7.968694131,430.6666667,416.4744346,277.6745351,1.832469163,44.155,116.3922,1109,7.853409091,25.81851988,3.289999962,1.360777118,0.235913038,0.21676605,0.062848791,0.695588626,0.162503322,0,0.447753257,0.370114331,
0.994621873,8.032463983,474.3125,443.4306488,277.6745351,1.832469163,44.155,116.3922,1109,7.853409091,25.81851988,3.289999962,1.360777118,0.235913038,0.21676605,0.09229929,0.639541234,0.180638995,0.000136537,0.411707317,0.323577236,
0.99449742,8.078219487,802.55,751.964939,460.1659091,4.301645416,46.1698,124.8989,131,8.04086751,16.72688894,4.69336322,1.292059866,0.337508708,0.374779712,0.230854606,0.349611543,0.144284129,0.017758047,0.427083333,0.411458333,
0.993362277,7.977885983,681.5584416,751.1951459,460.1659091,4.301645416,46.1698,124.8989,131,8.04086751,16.72688894,4.69336322,1.292059866,0.337508708,0.374779712,0.181293303,0.381062356,0.239030023,0.002309469,0.400900901,0.398648649,
0.9921875,7.63627732,504.4727273,488.9934759,460.1659091,4.301645416,46.1698,124.8989,131,8.04086751,16.72688894,4.69336322,1.292059866,0.337508708,0.374779712,0.258413462,0.317307692,0.116586538,0.009615385,0.428571429,0.424369748,
0.99280742,7.592556943,393.0566038,390.3622665,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.170886076,0.241561181,0.101265823,0.02742616,0.379310345,0.362068966,
0.993920096,7.859619834,675.1111111,686.6449599,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.208935611,0.513797635,0.219448095,0.003942181,0.428571429,0.424489796,
0.994789671,8.026388067,675.1052632,629.8946647,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.231632653,0.226530612,0.084693878,0.016326531,0.409574468,0.409574468,
0.987091833,6.972968849,296.25,299.1673443,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.093023256,0.189767442,0.460465116,0.001860465,0.384615385,0.192782526,
0.985137755,6.977902232,338.6206897,366.2619327,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.067484663,0.140337423,0.510736196,0.007668712,0.387222947,0.223598435,
0.98687088,7.041353064,318.9375,329.9615877,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.120036934,0.122807018,0.496768236,0.005540166,0.407407407,0.240740741,
0.989280772,7.139271434,357.4489796,369.5769342,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.03493095,0.081640942,0.162875711,0.001218522,0.467159635,0.058721183,
0.985360684,6.939712965,320.1956522,327.3551548,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.056809905,0.164603059,0.520757465,0.004369993,0.390134529,0.169282511,
0.978078023,6.711355536,353,332.9134406,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.026370217,0.071871768,0.346432265,0.005170631,0.351808361,0.065758572,
0.989363407,7.179785297,445.5333333,393.2209481,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.028975741,0.050876011,0.107479784,0.001347709,0.436986301,0.040182648,
0.986454215,6.959485779,343.8378378,333.3225594,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.104785479,0.095709571,0.402640264,0.002475248,0.386462882,0.265283843,
0.986004465,6.969063711,389.2173913,390.7701496,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.035737922,0.050297816,0.084050298,0.021178028,0.460040296,0.050369375,
0.988355232,7.272568847,397.2884615,396.2637747,669.053719,1.861327602,33.62,102.87,3450,6.787396694,77.10899696,5.401000094,1.161322314,0.491113037,0.68740043,0.110338836,0.139009557,0.464813206,0.006950478,0.411695906,0.150877193,
0.988848887,7.242120527,391.4444444,423.3074182,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.04247941,0.087559601,0.147377547,0.000866927,0.423800564,0.061147695,
0.989415863,7.256000704,348.2439024,337.9108001,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.089125102,0.208503679,0.470973017,0.001635323,0.416738568,0.207075065,
0.986613832,6.888805927,365.4883721,382.6723442,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.035863996,0.185374942,0.724732184,0.001397299,0.300142248,0.270981508,
0.98777763,6.850691835,385.5333333,380.9528938,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.036784741,0.141689373,0.785762943,0.000681199,0.289517471,0.255130338,
0.987746436,6.917461247,407.5,404.9995597,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.043550394,0.158855247,0.757776856,0.000414766,0.31595092,0.274846626,
0.954473266,5.822478564,370.0526316,375.2304868,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.089219331,0.179182156,0.624535316,0.000743494,0.284346225,0.109392265,
0.978458239,6.557629577,362.6842105,379.9856063,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.107628004,0.256008359,0.426332288,0.001044932,0.297453704,0.241898148,
0.980572682,6.648442672,351.6666667,375.4800265,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.077961019,0.256371814,0.367316342,0,0.24042879,0.211332312,
0.99545124,8.1546871,762.5909091,871.9087454,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.289090909,0.205454545,0.305454545,0.027272727,0.352059925,0.307116105,
0.995567867,8.148131558,749.34375,781.115993,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.28245614,0.210526316,0.296491228,0.019298246,0.337620579,0.324758842,
0.995242099,8.142577902,692.5,755.504064,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.220364742,0.208206687,0.410334347,0.003039514,0.325688073,0.30733945,
0.995277551,8.113876265,662.0144928,680.8574423,576.9638107,-0.124289292,34.8809,101.5355,3613,7.286949251,44.97404691,4.28419213,1.19783187,0.394773901,0.568698297,0.135714286,0.221428571,0.412857143,0.002857143,0.350202429,0.331983806,
0.994837696,8.048010311,563.8860759,614.2345353,543.2949819,-1.548934782,34.4083,100.3583,3931,7.112516012,57.57540462,4.948800049,1.139237797,0.358647823,0.542195448,0.140672783,0.20030581,0.458715596,0.013761468,0.344467641,0.323590814,
0.995319858,8.141048757,707.4428571,756.6460401,543.2949819,-1.548934782,34.4083,100.3583,3931,7.112516012,57.57540462,4.948800049,1.139237797,0.358647823,0.542195448,0.172628305,0.208398134,0.405909798,0.00933126,0.328395062,0.320987654,
0.994487276,7.987838749,590.9577465,616.7329158,543.2949819,-1.548934782,34.4083,100.3583,3931,7.112516012,57.57540462,4.948800049,1.139237797,0.358647823,0.542195448,0.188888889,0.211111111,0.331746032,0.011111111,0.37037037,0.324074074,
0.994964842,7.947327431,638.8727273,631.531807,543.2949819,-1.548934782,34.4083,100.3583,3931,7.112516012,57.57540462,4.948800049,1.139237797,0.358647823,0.542195448,0.264367816,0.224137931,0.316091954,0.022988506,0.32173913,0.304347826,
0.995108209,8.02318804,674.122807,641.9971142,543.2949819,-1.548934782,34.4083,100.3583,3931,7.112516012,57.57540462,4.948800049,1.139237797,0.358647823,0.542195448,0.303030303,0.196969697,0.291245791,0.018518519,0.339041096,0.311643836,
0.994581928,7.919939777,596.1639344,653.3796792,543.2949819,-1.548934782,34.4083,100.3583,3931,7.112516012,57.57540462,4.948800049,1.139237797,0.358647823,0.542195448,0.281690141,0.297535211,0.26056338,0.01056338,0.329192547,0.307453416,
0.994885536,8.051818414,739.85,762.5403089,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.216129032,0.274193548,0.322580645,0.008064516,0.395280236,0.342182891,
0.995499914,8.148744374,769.3448276,735.6503997,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.196567863,0.244929797,0.361934477,0.017160686,0.382488479,0.347926267,
0.99548579,8.195207784,615.0645161,717.0319909,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.314327485,0.279239766,0.305555556,0.004385965,0.340384615,0.292307692,
0.995850067,8.225122988,726.2432432,769.2653326,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.190317195,0.240400668,0.409015025,0.006677796,0.373333333,0.338666667,
0.995116946,8.123487227,821.1639344,920.4551297,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.319516408,0.2417962,0.29015544,0.018998273,0.386440678,0.355932203,
0.993686472,7.719148068,625.0714286,587.7086457,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.204991087,0.197860963,0.383244207,0.040998217,0.34047619,0.333333333,
0.994095654,7.952454476,607.6521739,652.9134875,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.167218543,0.178807947,0.488410596,0.004966887,0.322857143,0.3,
0.992659014,7.654017066,522.2830189,545.318119,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.181451613,0.135080645,0.526209677,0.012096774,0.401315789,0.359649123,
0.993595839,7.771373297,674.5,625.7883078,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.22246696,0.13876652,0.515418502,0.015418502,0.388429752,0.319559229,
0.993810939,7.906350645,657.375,768.6872818,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.212068966,0.148275862,0.532758621,0.013793103,0.380718954,0.330065359,
0.995325507,8.029245158,647.35,653.7438963,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.179435484,0.177419355,0.510080645,0.008064516,0.395604396,0.326923077,
0.994442569,7.980908157,572.7894737,635.3416317,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.252006421,0.210272873,0.406099518,0.008025682,0.406189555,0.377176015,
0.994197495,8.017569504,689.3943662,752.6688817,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.154818325,0.271721959,0.453396524,0.006319115,0.395866455,0.376788553,
0.994048252,7.857005918,577,632.8343788,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.175257732,0.259450172,0.395189003,0.012027491,0.394190871,0.342323651,
0.993928554,7.872693032,529.2763158,597.9594166,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.13024602,0.234442836,0.487698987,0,0.390784983,0.341296928,
0.994610182,7.902298185,567.828125,637.4204329,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.181132075,0.230188679,0.456603774,0.022641509,0.40302267,0.332493703,
0.993544917,7.808355066,601.7818182,624.4475837,560.5509749,-0.383692995,34.6167,100.8833,3602,7.283996772,69.19043276,4.649599857,1.128339295,0.447682619,0.56641909,0.097902098,0.157342657,0.618881119,0.006993007,0.378330373,0.353463588,
0.991746297,7.680170377,545.2461538,574.1381369,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.061776062,0.239382239,0.615186615,0.001287001,0.408121827,0.362436548,
0.993399786,7.725571314,439.0606061,476.3955265,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.152830189,0.249056604,0.450943396,0.011320755,0.431460674,0.357303371,
0.995769511,8.374074367,629.027027,664.0677466,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.239014647,0.312250333,0.334221039,0.007989348,0.309146341,0.300609756,
0.996287792,8.525198303,742.8041237,723.7696288,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.119538835,0.343446602,0.432038835,0.004247573,0.295442908,0.281105991,
0.995948473,8.421109727,656.1862745,661.7461501,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.131232092,0.360458453,0.394842407,0.001146132,0.31289848,0.298185385,
0.996567334,8.579909465,705.7358491,716.0615873,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.181695828,0.31090175,0.393674293,0.003364738,0.285794814,0.264374295,
0.996015467,8.400281134,689.4591837,705.5239249,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.172876304,0.281669151,0.445603577,0.004470939,0.308953342,0.280580076,
0.995993854,8.430832751,712.5111111,692.0287699,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.190234623,0.217501585,0.50412175,0.003170577,0.317386831,0.294753086,
0.996013457,8.488333386,754.1881188,744.4583889,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.16762636,0.344209853,0.34868842,0.008317338,0.261654135,0.245112782,
0.996375847,8.562400926,714.4299065,713.9801521,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.1729634,0.382526564,0.29811098,0.00472255,0.275445658,0.258194365,
0.996059178,8.448733166,675.6407767,685.9944536,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.175869121,0.417177914,0.287661895,0.00204499,0.281358281,0.268884269,
