#group	SRR10033141	SRR10033144	SRR10159290	SRR10159293	SRR10159299	SRR10159308	SRR10604353	SRR10604354	SRR10604355	SRR10604356	SRR10604357	SRR10604358	SRR10604359	SRR10604360	SRR10604361	SRR10604362	SRR10604363	SRR10604364	SRR10604365	SRR10604366	SRR10604367	SRR10604368	SRR10604369	SRR10604370	SRR10604371	SRR10604372	SRR10604373	SRR10604374	SRR10604375	SRR10604376	SRR10604377	SRR10604378	SRR10604379	SRR10604380	SRR10604381	SRR10604382	SRR10604383	SRR10604384	SRR12001324	SRR12001325	SRR12001326	SRR12001327	SRR12001328	SRR12001329	SRR12001330	SRR12001331	SRR12001332	SRR12470634	SRR12470635	SRR12470659	SRR12572697	SRR12572699	SRR12572700	SRR12572707	SRR13011266	SRR13011276	SRR13011282	SRR13011285	SRR13011286	SRR13011289	SRR13011293	SRR13011298	SRR13011299	SRR13023223	SRR13023224	SRR13023225	SRR13023226	SRR13023227	SRR13023228	SRR13023229	SRR13023230	SRR13023232	SRR13023233	SRR13023234	SRR13023235	SRR13023237	SRR13240050	SRR13240051	SRR13240052	SRR13240053	SRR13240054	SRR13612594	SRR13612595	SRR13612596	SRR13612597	SRR13619036	SRR13619037	SRR13619038	SRR14088427	SRR14088428	SRR14088429	SRR14088440	SRR14479200	SRR14479205	SRR14479206	SRR14479207	SRR14479208	SRR14479209	SRR14479210	SRR14479211	SRR14479225	SRR14479226	SRR14479227	SRR14479228	SRR14479229	SRR14479230	SRR14479245	SRR14479246	SRR14479247	SRR14479248	SRR14479249	SRR14479250	SRR14479264	SRR14479265	SRR14479268	SRR14479269	SRR14907352	SRR14907353	SRR14907354	SRR14907355	SRR14907356	SRR17224856	SRR17224857	SRR17224858	SRR17224859	SRR17224860	SRR17224861	SRR17224862	SRR17224863	SRR17224864	SRR17224865	SRR17711211	SRR17711215	SRR17711237	SRR17711241	SRR19328989	SRR19328990	SRR19328991	SRR19328996	SRR19329007	SRR19329018	SRR19329029	SRR19329040	SRR19329041	SRR20110003	SRR20110004	SRR20110005	SRR20290374	SRR20290375	SRR20290376	SRR20290377	SRR20290388	SRR20290399	SRR20290410	SRR20290411	SRR21615878	SRR21615879	SRR21615882	SRR21615883	SRR22059209	SRR22059220	SRR22059231	SRR22059267	SRR22059276	SRR22059277	SRR22073311	SRR22073312	SRR22073313	SRR22106546	SRR22106553	SRR22106560	SRR22106561	SRR22106562	SRR22106563	SRR22463539	SRR22463540	SRR22463541	SRR22463542	SRR22463543	SRR22463544	SRR22463545	SRR22463546	SRR22463548	SRR22463549	SRR22463550	SRR22463551	SRR24090957	SRR24090958	SRR24090959	SRR24090966	SRR24090967	SRR24090968	SRR24112416	SRR24112417	SRR24112418	SRR24112419	SRR24112420	SRR24112421	SRR24112422	SRR24112423	SRR24112424	SRR24112425	SRR24112426	SRR24112427	SRR24112428	SRR24112429	SRR24112430	SRR24112431	SRR24112432	SRR24283330	SRR24283331	SRR24283334	SRR24283345	SRR24283356	SRR24283367	SRR24283378	SRR24283389	SRR24283398	SRR24283399	SRR24283400	SRR24283401	SRR25992317	SRR25992318	SRR25992319	SRR25992320	SRR25992321	SRR25992328	SRR25992329	SRR25992330	SRR25992331	SRR25992339	SRR25992350	SRR25992351	SRR25998238	SRR25998259	SRR25998270	SRR25998282	SRR25998315	SRR25998316	SRR26322612	SRR26322620	SRR26322621	SRR26322622	SRR26322623	SRR26322624	SRR26322625	SRR26322626	SRR26322627	SRR29038938	SRR29038939	SRR29038946	SRR29038947	SRR3337803	SRR3337804	SRR3337805	SRR3337806	SRR3337807	SRR3337808	SRR3337847	SRR5083096	SRR5083097	SRR5083102	SRR5801184	SRR5801185	SRR5801186	SRR6376636	SRR6376637	SRR6376639	SRR6376660	SRR6376661	SRR6510572	SRR6510574	SRR6510575	SRR8949212	SRR8949214	SRR8949215	SRR8949216	SRR8949217
intracellular_parasites	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chlorate_reducers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
predatory_or_exoparasitic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloroplasts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nonphotosynthetic_cyanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photosynthetic_cyanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anoxygenic_photoautotrophy_H2_oxidizing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anoxygenic_photoautotrophy_S_oxidizing	42	29	59	63	46	54	2	1	6	1	1	5	0	0	10	0	0	0	0	0	1	0	1	3	0	4	3	2	0	2	0	1	1	1	4	1	5	1	2	1	1	6	4	2	23	31	24	0	0	0	2	1	0	1	9	5	1	3	4	4	2	1	2	5	6	2	1	8	8	7	3	7	0	0	6	0	10	49	31	39	18	0	1	0	0	1	0	3	0	0	0	0	53	19	10	10	7	17	17	21	26	21	22	4	16	6	41	16	17	9	10	25	46	27	48	18	0	5	1	1	0	24	18	13	58	12	17	31	23	18	60	5	8	4	8	15	8	10	15	5	12	16	15	16	3	3	4	5	11	10	7	20	11	15	13	7	1	1	6	29	13	17	43	40	27	0	0	0	31	23	21	27	25	24	3	3	1	0	0	2	0	1	1	2	0	1	0	0	0	0	0	3	15	25	26	36	17	19	29	8	26	12	28	29	24	23	24	25	26	10	19	13	10	7	8	4	3	5	19	7	4	1	4	1	0	2	0	6	11	5	2	2	0	2	5	0	3	0	3	3	1	0	4	0	1	5	1	1	174	163	167	173	0	0	0	0	0	0	0	4	1	2	7	2	2	99	52	88	34	48	0	0	1	0	2	3	7	5
anoxygenic_photoautotrophy_Fe_oxidizing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
anoxygenic_photoautotrophy	42	29	59	63	46	54	2	1	6	1	1	5	0	0	10	0	0	0	0	0	1	0	1	3	0	4	3	2	0	2	0	1	1	1	4	1	5	1	2	1	1	6	4	2	23	31	24	0	0	0	2	1	0	1	9	5	1	3	4	4	2	1	2	5	6	2	1	8	8	7	3	7	0	0	6	0	10	49	31	39	18	0	1	0	0	1	0	3	0	0	0	0	53	19	10	10	7	17	17	21	26	21	22	4	16	6	41	16	17	9	10	25	46	27	48	18	0	5	1	1	0	24	18	13	58	12	17	31	23	18	60	5	8	4	8	15	8	10	15	5	12	16	15	16	3	3	4	5	11	10	7	20	11	15	13	7	1	1	6	29	13	17	43	40	27	0	0	0	31	23	21	27	25	24	3	3	1	0	0	2	0	1	1	2	0	1	0	0	0	0	0	3	15	25	26	36	17	19	29	8	26	12	28	29	24	23	24	25	26	10	19	13	10	7	8	4	3	5	19	7	4	1	4	1	0	2	0	6	11	5	2	2	0	2	5	0	3	0	3	3	1	0	4	0	1	5	1	1	174	163	167	173	0	0	0	0	0	0	0	4	1	2	7	2	2	99	52	88	34	48	0	0	1	0	2	3	7	5
oxygenic_photoautotrophy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photoautotrophy	42	29	59	63	46	54	2	1	6	1	1	5	0	0	10	0	0	0	0	0	1	0	1	3	0	4	3	2	0	2	0	1	1	1	4	1	5	1	2	1	1	6	4	2	23	31	24	0	0	0	2	1	0	1	9	5	1	3	4	4	2	1	2	5	6	2	1	8	8	7	3	7	0	0	6	0	10	49	31	39	18	0	1	0	0	1	0	3	0	0	0	0	53	19	10	10	7	17	17	21	26	21	22	4	16	6	41	16	17	9	10	25	46	27	48	18	0	5	1	1	0	24	18	13	58	12	17	31	23	18	60	5	8	4	8	15	8	10	15	5	12	16	15	16	3	3	4	5	11	10	7	20	11	15	13	7	1	1	6	29	13	17	43	40	27	0	0	0	31	23	21	27	25	24	3	3	1	0	0	2	0	1	1	2	0	1	0	0	0	0	0	3	15	25	26	36	17	19	29	8	26	12	28	29	24	23	24	25	26	10	19	13	10	7	8	4	3	5	19	7	4	1	4	1	0	2	0	6	11	5	2	2	0	2	5	0	3	0	3	3	1	0	4	0	1	5	1	1	174	163	167	173	0	0	0	0	0	0	0	4	1	2	7	2	2	99	52	88	34	48	0	0	1	0	2	3	7	5
aerobic_anoxygenic_phototrophy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photoheterotrophy	42	29	59	63	46	54	2	1	6	1	1	5	0	0	10	0	0	0	0	0	1	0	1	3	0	4	3	2	0	2	0	1	1	1	4	1	5	1	2	1	1	6	4	2	23	31	24	0	0	0	2	1	0	1	9	5	1	3	4	4	2	1	2	5	6	2	1	8	8	7	3	7	0	0	6	0	10	49	31	39	18	0	1	0	0	1	0	3	0	0	0	0	53	19	10	10	7	17	17	21	26	21	22	4	16	6	41	16	17	9	10	25	46	27	48	18	0	5	1	1	0	24	18	13	58	12	17	31	23	18	60	5	8	4	8	15	8	10	15	5	12	16	15	16	3	3	4	5	11	10	7	20	11	15	13	7	1	1	6	29	13	17	43	40	27	0	0	0	31	23	21	27	25	24	3	3	1	0	0	2	0	1	1	2	0	1	0	0	0	0	0	3	15	25	26	36	17	19	29	8	26	12	28	29	24	23	24	25	26	10	19	13	10	7	8	4	3	5	19	7	4	1	4	1	0	2	0	6	11	5	2	2	0	2	5	0	3	0	3	3	1	0	4	0	1	5	1	1	174	163	167	173	0	0	0	0	0	0	0	4	1	2	7	2	2	99	52	88	34	48	0	0	1	0	2	3	7	5
phototrophy	42	29	59	63	46	54	2	1	6	1	1	5	0	0	10	0	0	0	0	0	1	0	1	3	0	4	3	2	0	2	0	1	1	1	4	1	5	1	2	1	1	6	4	2	23	31	24	0	0	0	2	1	0	1	9	5	1	3	4	4	2	1	2	5	6	2	1	8	8	7	3	7	0	0	6	0	10	49	31	39	18	0	1	0	0	1	0	3	0	0	0	0	53	19	10	10	7	17	17	21	26	21	22	4	16	6	41	16	17	9	10	25	46	27	48	18	0	5	1	1	0	24	18	13	58	12	17	31	23	18	60	5	8	4	8	15	8	10	15	5	12	16	15	16	3	3	4	5	11	10	7	20	11	15	13	7	1	1	6	29	13	17	43	40	27	0	0	0	31	23	21	27	25	24	3	3	1	0	0	2	0	1	1	2	0	1	0	0	0	0	0	3	15	25	26	36	17	19	29	8	26	12	28	29	24	23	24	25	26	10	19	13	10	7	8	4	3	5	19	7	4	1	4	1	0	2	0	6	11	5	2	2	0	2	5	0	3	0	3	3	1	0	4	0	1	5	1	1	174	163	167	173	0	0	0	0	0	0	0	4	1	2	7	2	2	99	52	88	34	48	0	0	1	0	2	3	7	5
plastic_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ureolysis	44	27	38	34	36	39	22	17	19	40	30	20	18	14	36	34	7	19	18	39	8	20	18	40	15	22	5	21	7	12	16	7	11	7	18	16	23	19	13	8	16	5	4	7	15	37	60	5	0	3	0	1	2	0	4	3	7	6	7	1	4	3	5	38	21	26	25	29	33	45	51	31	28	89	31	136	0	9	12	0	9	0	0	0	0	7	6	2	0	0	0	0	0	1	3	4	0	2	0	5	0	0	0	172	1	2	0	17	0	1	1	3	2	0	20	0	38	49	61	49	40	13	24	58	20	27	20	13	28	46	22	22	8	31	28	51	58	98	61	100	50	112	159	130	2	4	1	4	4	3	9	6	3	4	5	35	45	36	33	100	61	58	68	238	169	4	6	9	22	22	8	4	27	13	18	21	13	18	10	8	8	3	10	16	12	19	2	4	9	3	6	2	14	31	46	38	27	16	12	16	6	10	15	12	19	23	25	30	25	42	44	34	55	16	56	27	67	30	53	137	103	1	0	2	0	1	0	0	1	0	0	1	0	10	19	0	13	0	13	52	61	76	76	35	58	78	75	54	49	65	68	64	0	1	0	1	0	0	0	6	10	15	0	1	2	22	26	30	16	11	6	0	3	40	34	44	39	33
reductive_acetogenesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chemoheterotrophy	851	773	609	521	464	520	393	409	408	470	489	278	235	84	323	214	93	280	150	255	71	403	249	312	335	466	425	369	380	361	429	396	345	398	353	369	502	484	521	468	499	479	506	587	202	387	260	140	97	152	60	57	149	23	256	266	292	392	412	180	324	253	303	568	536	420	414	519	549	351	621	670	286	445	360	1181	114	353	301	184	385	19	31	38	24	239	277	245	50	55	61	22	629	146	355	81	144	157	310	133	159	111	121	513	132	346	151	230	102	123	94	305	489	122	344	61	629	667	1203	950	859	599	480	745	580	995	389	626	502	704	664	911	1031	1105	928	1123	977	1122	1477	1431	1407	1147	1124	1082	242	356	199	198	228	136	156	205	180	147	154	522	619	609	541	460	987	1229	819	1220	1369	34	15	30	294	342	238	140	449	185	482	428	313	510	261	484	244	362	338	303	515	543	203	154	181	196	292	376	315	364	456	495	492	546	499	267	295	374	468	419	433	652	409	427	421	555	525	597	598	618	669	589	753	421	695	1228	799	360	363	432	353	370	368	308	375	332	416	455	467	1456	1555	834	1347	1451	1461	1127	1073	899	1041	1031	1017	926	1060	921	842	834	737	884	131	150	142	186	130	140	57	174	128	206	329	319	300	390	350	553	604	508	376	387	357	623	620	768	552	593
unassigned	1926	2086	2166	2029	2078	2091	1820	2050	1967	2054	1982	2683	593	398	2269	559	117	1706	424	1004	300	1548	1195	1159	1268	2134	2153	1314	1148	1407	1892	1832	1738	1916	1873	2035	2219	2484	1667	1723	1745	1144	1253	1036	2465	2454	2600	902	752	975	889	823	1296	695	2992	2762	2766	2399	2637	3069	2823	2694	2635	1609	1463	2545	2751	2375	2401	2590	1308	1670	2759	2555	2820	954	3304	2661	3464	3199	4299	873	965	820	911	2969	2972	2901	723	798	922	1269	749	754	525	741	642	676	754	368	1604	838	841	1462	1915	1583	780	830	649	396	553	361	645	768	492	248	2242	2313	1667	2028	2235	1985	2074	2017	1624	1430	1714	1876	2075	2321	1671	1834	1893	1747	1743	2229	2437	2179	1787	1792	1831	2081	1981	1924	1000	1211	828	2567	2330	2994	2821	2804	2961	2832	2965	671	608	658	835	1980	1826	2009	1936	1934	1786	971	823	779	3419	3053	3526	3497	3614	3702	2410	2184	2359	1686	2514	2335	1561	2237	1502	2253	1578	1997	1254	1086	1152	1035	1428	1354	3360	3241	2933	2592	2855	2855	2984	3414	3442	3484	3138	2931	2976	2706	2939	3350	2753	3059	3365	3267	3241	2769	2482	2937	2409	3294	2239	1706	2353	1432	1055	1104	1266	1482	1296	1374	1176	1542	1580	1071	1208	1658	1353	954	1510	1220	1464	1942	2146	2015	1927	1890	2107	2077	1927	1914	2153	2118	2272	2014	806	982	921	990	1178	876	765	2047	1984	2018	858	857	808	2482	2626	1897	2066	2159	1284	1149	1283	2854	2780	2968	2890	3002
